trip_id,arrival_time,stop_id,stop_name,service_id,trip_headsign
11,132200,U703Z102,StaromžstskŠ,1,Nemocnice Motol
11,132325,U360Z102,MalostranskŠ,1,Nemocnice Motol
11,132505,U163Z102,HradŤanskŠ,1,Nemocnice Motol
11,132655,U321Z102,DejvickŠ,1,Nemocnice Motol
11,133000,U157Z102,BoÝislavka,1,Nemocnice Motol
11,133150,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
11,133350,U507Z102,PetÝiny,1,Nemocnice Motol
11,133620,U306Z102,Nemocnice Motol,1,Nemocnice Motol
12,134105,U306Z101,Nemocnice Motol,1,Depo HostivaÝ
12,134255,U507Z101,PetÝiny,1,Depo HostivaÝ
12,134455,U462Z101,NŠdraěŪ VeleslavŪn,1,Depo HostivaÝ
12,134640,U157Z101,BoÝislavka,1,Depo HostivaÝ
12,134915,U321Z101,DejvickŠ,1,Depo HostivaÝ
12,135055,U163Z101,HradŤanskŠ,1,Depo HostivaÝ
12,135235,U360Z101,MalostranskŠ,1,Depo HostivaÝ
12,135400,U703Z101,StaromžstskŠ,1,Depo HostivaÝ
12,135530,U1072Z101,Mýstek - A,1,Depo HostivaÝ
12,135710,U400Z101,Muzeum - A,1,Depo HostivaÝ
12,135900,U476Z101,NŠmžstŪ MŪru,1,Depo HostivaÝ
12,140035,U209Z101,JiÝŪho z Podžbrad,1,Depo HostivaÝ
12,140215,U118Z101,Flora,1,Depo HostivaÝ
12,140355,U921Z101,éelivskťho,1,Depo HostivaÝ
12,140610,U713Z101,StraönickŠ,1,Depo HostivaÝ
12,140910,U953Z101,Skalka,1,Depo HostivaÝ
12,141140,U1071Z101,Depo HostivaÝ,1,Depo HostivaÝ
13,141710,U1071Z101,Depo HostivaÝ,1,Nemocnice Motol
13,141905,U953Z102,Skalka,1,Nemocnice Motol
13,142140,U713Z102,StraönickŠ,1,Nemocnice Motol
13,142340,U921Z102,éelivskťho,1,Nemocnice Motol
13,142525,U118Z102,Flora,1,Nemocnice Motol
13,142655,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
13,142825,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
13,143125,U1072Z102,Mýstek - A,1,Nemocnice Motol
13,143300,U703Z102,StaromžstskŠ,1,Nemocnice Motol
13,143425,U360Z102,MalostranskŠ,1,Nemocnice Motol
13,143600,U163Z102,HradŤanskŠ,1,Nemocnice Motol
13,143750,U321Z102,DejvickŠ,1,Nemocnice Motol
13,144045,U157Z102,BoÝislavka,1,Nemocnice Motol
13,144230,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
13,144425,U507Z102,PetÝiny,1,Nemocnice Motol
13,144650,U306Z102,Nemocnice Motol,1,Nemocnice Motol
14,145105,U306Z101,Nemocnice Motol,1,Skalka
14,145250,U507Z101,PetÝiny,1,Skalka
14,145445,U462Z101,NŠdraěŪ VeleslavŪn,1,Skalka
14,145625,U157Z101,BoÝislavka,1,Skalka
14,145900,U321Z101,DejvickŠ,1,Skalka
14,150035,U163Z101,HradŤanskŠ,1,Skalka
14,150215,U360Z101,MalostranskŠ,1,Skalka
14,150340,U703Z101,StaromžstskŠ,1,Skalka
14,150505,U1072Z101,Mýstek - A,1,Skalka
14,150640,U400Z101,Muzeum - A,1,Skalka
14,150825,U476Z101,NŠmžstŪ MŪru,1,Skalka
14,150955,U209Z101,JiÝŪho z Podžbrad,1,Skalka
14,151130,U118Z101,Flora,1,Skalka
14,151305,U921Z101,éelivskťho,1,Skalka
14,151510,U713Z101,StraönickŠ,1,Skalka
14,151755,U953Z102,Skalka,1,Skalka
15,151855,U953Z102,Skalka,1,Nemocnice Motol
15,152100,U713Z102,StraönickŠ,1,Nemocnice Motol
15,152300,U921Z102,éelivskťho,1,Nemocnice Motol
15,152445,U118Z102,Flora,1,Nemocnice Motol
15,152615,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
15,152745,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
15,153045,U1072Z102,Mýstek - A,1,Nemocnice Motol
15,153220,U703Z102,StaromžstskŠ,1,Nemocnice Motol
15,153345,U360Z102,MalostranskŠ,1,Nemocnice Motol
15,153520,U163Z102,HradŤanskŠ,1,Nemocnice Motol
15,153710,U321Z102,DejvickŠ,1,Nemocnice Motol
15,154005,U157Z102,BoÝislavka,1,Nemocnice Motol
15,154150,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
15,154345,U507Z102,PetÝiny,1,Nemocnice Motol
15,154610,U306Z102,Nemocnice Motol,1,Nemocnice Motol
16,155005,U306Z101,Nemocnice Motol,1,Skalka
16,155155,U507Z101,PetÝiny,1,Skalka
16,155355,U462Z101,NŠdraěŪ VeleslavŪn,1,Skalka
16,155540,U157Z101,BoÝislavka,1,Skalka
16,155815,U321Z101,DejvickŠ,1,Skalka
16,155955,U163Z101,HradŤanskŠ,1,Skalka
16,160135,U360Z101,MalostranskŠ,1,Skalka
16,160300,U703Z101,StaromžstskŠ,1,Skalka
16,160430,U1072Z101,Mýstek - A,1,Skalka
16,160610,U400Z101,Muzeum - A,1,Skalka
16,160800,U476Z101,NŠmžstŪ MŪru,1,Skalka
16,160935,U209Z101,JiÝŪho z Podžbrad,1,Skalka
16,161115,U118Z101,Flora,1,Skalka
16,161255,U921Z101,éelivskťho,1,Skalka
16,161510,U713Z101,StraönickŠ,1,Skalka
16,161810,U953Z102,Skalka,1,Skalka
17,161930,U953Z102,Skalka,1,Nemocnice Motol
17,162135,U713Z102,StraönickŠ,1,Nemocnice Motol
17,162335,U921Z102,éelivskťho,1,Nemocnice Motol
17,162520,U118Z102,Flora,1,Nemocnice Motol
17,162650,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
17,162820,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
17,163120,U1072Z102,Mýstek - A,1,Nemocnice Motol
17,163255,U703Z102,StaromžstskŠ,1,Nemocnice Motol
17,163420,U360Z102,MalostranskŠ,1,Nemocnice Motol
17,163555,U163Z102,HradŤanskŠ,1,Nemocnice Motol
17,163745,U321Z102,DejvickŠ,1,Nemocnice Motol
17,164040,U157Z102,BoÝislavka,1,Nemocnice Motol
17,164225,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
17,164420,U507Z102,PetÝiny,1,Nemocnice Motol
17,164645,U306Z102,Nemocnice Motol,1,Nemocnice Motol
18,165005,U306Z101,Nemocnice Motol,1,Skalka
18,165155,U507Z101,PetÝiny,1,Skalka
18,165355,U462Z101,NŠdraěŪ VeleslavŪn,1,Skalka
18,165540,U157Z101,BoÝislavka,1,Skalka
18,165815,U321Z101,DejvickŠ,1,Skalka
18,165955,U163Z101,HradŤanskŠ,1,Skalka
18,170135,U360Z101,MalostranskŠ,1,Skalka
18,170300,U703Z101,StaromžstskŠ,1,Skalka
18,170430,U1072Z101,Mýstek - A,1,Skalka
18,170610,U400Z101,Muzeum - A,1,Skalka
18,170800,U476Z101,NŠmžstŪ MŪru,1,Skalka
18,170935,U209Z101,JiÝŪho z Podžbrad,1,Skalka
18,171115,U118Z101,Flora,1,Skalka
18,171255,U921Z101,éelivskťho,1,Skalka
18,171510,U713Z101,StraönickŠ,1,Skalka
18,171810,U953Z102,Skalka,1,Skalka
19,171930,U953Z102,Skalka,1,Nemocnice Motol
19,172135,U713Z102,StraönickŠ,1,Nemocnice Motol
19,172335,U921Z102,éelivskťho,1,Nemocnice Motol
19,172520,U118Z102,Flora,1,Nemocnice Motol
19,172650,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
19,172820,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
19,173120,U1072Z102,Mýstek - A,1,Nemocnice Motol
19,173255,U703Z102,StaromžstskŠ,1,Nemocnice Motol
19,173420,U360Z102,MalostranskŠ,1,Nemocnice Motol
19,173555,U163Z102,HradŤanskŠ,1,Nemocnice Motol
19,173745,U321Z102,DejvickŠ,1,Nemocnice Motol
19,174040,U157Z102,BoÝislavka,1,Nemocnice Motol
19,174225,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
19,174420,U507Z102,PetÝiny,1,Nemocnice Motol
19,174645,U306Z102,Nemocnice Motol,1,Nemocnice Motol
20,175005,U306Z101,Nemocnice Motol,1,Skalka
20,175155,U507Z101,PetÝiny,1,Skalka
20,175355,U462Z101,NŠdraěŪ VeleslavŪn,1,Skalka
20,175540,U157Z101,BoÝislavka,1,Skalka
20,175815,U321Z101,DejvickŠ,1,Skalka
20,175955,U163Z101,HradŤanskŠ,1,Skalka
20,180135,U360Z101,MalostranskŠ,1,Skalka
20,180300,U703Z101,StaromžstskŠ,1,Skalka
20,180430,U1072Z101,Mýstek - A,1,Skalka
20,180610,U400Z101,Muzeum - A,1,Skalka
20,180800,U476Z101,NŠmžstŪ MŪru,1,Skalka
20,180935,U209Z101,JiÝŪho z Podžbrad,1,Skalka
20,181115,U118Z101,Flora,1,Skalka
20,181255,U921Z101,éelivskťho,1,Skalka
20,181510,U713Z101,StraönickŠ,1,Skalka
20,181810,U953Z101,Skalka,1,Skalka
21,74135,U953Z102,Skalka,1,Nemocnice Motol
21,74340,U713Z102,StraönickŠ,1,Nemocnice Motol
21,74540,U921Z102,éelivskťho,1,Nemocnice Motol
21,74725,U118Z102,Flora,1,Nemocnice Motol
21,74855,U209Z102,JiÝŪho z Podžbrad,1,Nemocnice Motol
21,75025,U476Z102,NŠmžstŪ MŪru,1,Nemocnice Motol
21,75325,U1072Z102,Mýstek - A,1,Nemocnice Motol
21,75500,U703Z102,StaromžstskŠ,1,Nemocnice Motol
21,75625,U360Z102,MalostranskŠ,1,Nemocnice Motol
21,75800,U163Z102,HradŤanskŠ,1,Nemocnice Motol
21,75950,U321Z102,DejvickŠ,1,Nemocnice Motol
21,80245,U157Z102,BoÝislavka,1,Nemocnice Motol
21,80430,U462Z102,NŠdraěŪ VeleslavŪn,1,Nemocnice Motol
21,80625,U507Z102,PetÝiny,1,Nemocnice Motol
21,80850,U306Z102,Nemocnice Motol,1,Nemocnice Motol
22,81200,U306Z101,Nemocnice Motol,1,Skalka
22,81350,U507Z101,PetÝiny,1,Skalka
22,81550,U462Z101,NŠdraěŪ VeleslavŪn,1,Skalka
22,81735,U157Z101,BoÝislavka,1,Skalka
22,82010,U321Z101,DejvickŠ,1,Skalka
22,82150,U163Z101,HradŤanskŠ,1,Skalka
22,82330,U360Z101,MalostranskŠ,1,Skalka
22,82455,U703Z101,StaromžstskŠ,1,Skalka
22,82625,U1072Z101,Mýstek - A,1,Skalka
22,82805,U400Z101,Muzeum - A,1,Skalka
22,82955,U476Z101,NŠmžstŪ MŪru,1,Skalka
22,83130,U209Z101,JiÝŪho z Podžbrad,1,Skalka
22,83310,U118Z101,Flora,1,Skalka
22,83450,U921Z101,éelivskťho,1,Skalka
