trip_id,arrival_time,stop_id,stop_name,service_id,trip_headsign
14,133615,U321Z101,Dejvická,1,Depo Hostivař
14,133755,U163Z101,Hradčanská,1,Depo Hostivař
14,133925,U360Z101,Malostranská,1,Depo Hostivař
14,134050,U703Z101,Staroměstská,1,Depo Hostivař
14,134230,U1072Z101,Můstek - A,1,Depo Hostivař
14,134410,U400Z101,Muzeum - A,1,Depo Hostivař
14,134550,U476Z101,Náměstí Míru,1,Depo Hostivař
14,134725,U209Z101,Jiřího z Poděbrad,1,Depo Hostivař
14,134905,U118Z101,Flora,1,Depo Hostivař
14,135055,U921Z101,Želivského,1,Depo Hostivař
14,135310,U713Z101,Strašnická,1,Depo Hostivař
14,135610,U953Z101,Skalka,1,Depo Hostivař
14,140330,U1071Z101,Depo Hostivař,1,Depo Hostivař
15,140510,U1071Z101,Depo Hostivař,1,Nemocnice Motol
15,140740,U953Z102,Skalka,1,Nemocnice Motol
15,141025,U713Z102,Strašnická,1,Nemocnice Motol
15,141235,U921Z102,Želivského,1,Nemocnice Motol
15,141420,U118Z102,Flora,1,Nemocnice Motol
15,141555,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
15,141730,U476Z102,Náměstí Míru,1,Nemocnice Motol
15,141915,U400Z102,Muzeum - A,1,Nemocnice Motol
15,142050,U1072Z102,Můstek - A,1,Nemocnice Motol
15,142220,U703Z102,Staroměstská,1,Nemocnice Motol
15,142345,U360Z102,Malostranská,1,Nemocnice Motol
15,142535,U163Z102,Hradčanská,1,Nemocnice Motol
15,142725,U321Z102,Dejvická,1,Nemocnice Motol
15,143020,U157Z102,Bořislavka,1,Nemocnice Motol
15,143210,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
15,143420,U507Z102,Petřiny,1,Nemocnice Motol
15,143855,U306Z102,Nemocnice Motol,1,Nemocnice Motol
16,144235,U306Z101,Nemocnice Motol,1,Skalka
16,144455,U507Z101,Petřiny,1,Skalka
16,144645,U462Z101,Nádraží Veleslavín,1,Skalka
16,144830,U157Z101,Bořislavka,1,Skalka
16,145115,U321Z101,Dejvická,1,Skalka
16,145255,U163Z101,Hradčanská,1,Skalka
16,145425,U360Z101,Malostranská,1,Skalka
16,145550,U703Z101,Staroměstská,1,Skalka
16,145730,U1072Z101,Můstek - A,1,Skalka
16,145910,U400Z101,Muzeum - A,1,Skalka
16,150050,U476Z101,Náměstí Míru,1,Skalka
16,150225,U209Z101,Jiřího z Poděbrad,1,Skalka
16,150425,U118Z101,Flora,1,Skalka
16,150635,U921Z101,Želivského,1,Skalka
16,150910,U713Z101,Strašnická,1,Skalka
16,151310,U953Z102,Skalka,1,Skalka
